Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_TotalPreviousYears_val,Funding_CostToComplete_val,Funding_TotalCost_val,Funding_TargetValue_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"RDT&E,AF 0604800F/653832","0.000","17.800","34.000","34.000","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","41bf768c343a17b46656959fa3cd17b4bd542296c4745b8f16d8255af7c04b6f","1-f34d32950fce6781f7b9f5217bc0b725d44a0b2bf72429f3672c3cebba81f1fb","1-9078a1c0c9070ffa4cc744c46f5bafb1ad84b2d8b27bd21f0e1d79e093234d19","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (Navy) 0604800N/3353","0.000","0.000","11.442","11.442","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","41bf768c343a17b46656959fa3cd17b4bd542296c4745b8f16d8255af7c04b6f","0-cd58039180ec78b56b77bd38a633fb388a680bdfc27bfe637b43bd4bd62b4674","2-ca1db261b72aa520f036c462031dd13fceef45613a1a8b6330e8241c9a043aae","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0207142F/675346","0.000","8.117","23.000","23.000","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","41bf768c343a17b46656959fa3cd17b4bd542296c4745b8f16d8255af7c04b6f","1-214b91e4b5648843b6d127f08a9793140bcbfb37573f5ae661b246046c970f0d","2-ca1db261b72aa520f036c462031dd13fceef45613a1a8b6330e8241c9a043aae","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0207142F/676011","9.682","0.000","10.000","10.000","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","41bf768c343a17b46656959fa3cd17b4bd542296c4745b8f16d8255af7c04b6f","2-1f720e93e7a960a1a9104a8d97b08e823fbc362f9b76d425400724700191d081","2-ca1db261b72aa520f036c462031dd13fceef45613a1a8b6330e8241c9a043aae","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/2262","","4.358","","","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","41bf768c343a17b46656959fa3cd17b4bd542296c4745b8f16d8255af7c04b6f","3-6aa043c660d377f215adb4f76979d58caf720ddeedd989c993cb4ce423d9c1a6","2-ca1db261b72aa520f036c462031dd13fceef45613a1a8b6330e8241c9a043aae","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USN) 0604800N/2261","","4.359","","","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","41bf768c343a17b46656959fa3cd17b4bd542296c4745b8f16d8255af7c04b6f","4-0b5d1cb9c296437de3f962f379234eee7db5f6aa19438b9ce43a81a9220f27c6","2-ca1db261b72aa520f036c462031dd13fceef45613a1a8b6330e8241c9a043aae","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0604800F","1366.147","1192.506","782.335","782.335","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","0-f0aee4cb9203b9cc592725587400d848ede9ccae53d7f1469505ad248709f42c","0-3b3391365b444627fb2482fbebc15b8144aecbcb308883e1f2d87fb8e21c3015","root.record.ProgramElement.ProjectList.Project"
"International Partner (SDD)","145.664","149.346","4.411","4.411","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","1-6db432d6c52a06a710b05e4370491293511ac685537b66f4c5f2d048df7ba9d7","0-3b3391365b444627fb2482fbebc15b8144aecbcb308883e1f2d87fb8e21c3015","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/2262","617.695","737.149","482.823","482.823","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","2-f06b55e3cf1907fbbd0d1e5f2e72fd4d501bb70419c3c755f6340bf44f3f7a37","0-3b3391365b444627fb2482fbebc15b8144aecbcb308883e1f2d87fb8e21c3015","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/3350","0.000","0.000","14.904","14.904","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","0-100f6345ae68375f11aaf1e45d6810d466da46f96207056d7e9d6fec80112d51","2-4313ead38d737c70471c7ffa02b4610bba539a8f4f2c0b631084a81a36f136dc","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0604800F/653832","0.000","17.800","34.000","34.000","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","1-d259ac91bb1246c7bc5603df3b205915406321edfef35d78871c1599fcc9d644","2-4313ead38d737c70471c7ffa02b4610bba539a8f4f2c0b631084a81a36f136dc","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0207142F (FOD)","0.000","8.117","23.000","23.000","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","0-3f797f3608973d88e6638e9e14337883aea7ee39ce03ef4e61581cc4aed9526d","3-a4e9ac4f8ef4575aa71bea3522376f0a3f8349322fd17422c103bb4c61f62199","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/3351","0.000","0.000","14.904","14.904","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","1-f5648307c69a2f6d82a6baac1ab7e301ba51bc74f98964f0407d39d6f78e6ac9","3-a4e9ac4f8ef4575aa71bea3522376f0a3f8349322fd17422c103bb4c61f62199","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0207142F (DCA)","9.682","0.000","10.000","10.000","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","2-dfc85ee52ac2ec7260ee9aa5900e3d93639a2c7b36b39b9bfcb20141d6504f76","3-a4e9ac4f8ef4575aa71bea3522376f0a3f8349322fd17422c103bb4c61f62199","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/2262","","4.358","","","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","3-4ba9d2210491494ea9dfba7ccf063642024d2e9a7d43e576fa87198929be3026","3-a4e9ac4f8ef4575aa71bea3522376f0a3f8349322fd17422c103bb4c61f62199","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USN) 0604800N/2261","","4.359","","","","","","","","2014-BASE_RDTE-2014-NAVY_BA7-RDTE_MasterJustificationBook_Navy_PB_2014.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2014.xml","9348cec0e28c6d8fff2091d0872486991d08bbec628fbfc2ceb461e4a8ff4104","4-e5f08b8bfe70ad3a4929becc78d67e621613acae763a4f582f484aa0f8b3295c","3-a4e9ac4f8ef4575aa71bea3522376f0a3f8349322fd17422c103bb4c61f62199","root.record.ProgramElement.ProjectList.Project"
"Other Service Program Funding Adjustment","","","28.169","28.169","","0.000","0.000","28.169","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","1fe2009036b48791fc2e49f81196fb057a858b9913b1e166a0053e47331d7358","0-2ad448b8bb2e9f103bf8a7b203da8d544761b3d0865a5c85a0585b1c42b4a355","0-fc67b67efffaa5be5ccf25b1279d789d6b7a0dbae4a847d2e93367002e82a3b1","root.record.ProgramElement.ProjectList.Project"
"Other Service Funding Adjustment","1412.703","841.606","978.760","978.760","","23281.753","1986.908","28501.730","2635.387","2015-BASE_RDTE-2015-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","1798a12c3678b6689d6b6736cda56a02b5647b20f6c287e93065be2a3bcc79b2","0-337be01b040fd79ec9d86d5ecafe5594fb042d53289df8dbf386ee3e40cfd646","0-38c2071d8a6541fe5bccdec641bdb4c9a204bc837feb8bc6fade7b2ff3c3cafd","root.record.ProgramElement.ProjectList.Project"
"Other Service Funding Adjustment","","29.896","28.977","28.977","","0.000","0.000","58.873","","2015-BASE_RDTE-2015-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","1798a12c3678b6689d6b6736cda56a02b5647b20f6c287e93065be2a3bcc79b2","0-65b828442254e35f3470da08fa781a525268161b18d5eb3382becbc35a329cee","1-8b1826c1e427c61699691326214e1c4fd008f39bbde3b52b404a12d062b0e04e","root.record.ProgramElement.ProjectList.Project"
"Other Service Funding Adjustment","1412.703","841.606","978.760","978.760","","23281.753","1986.908","28501.730","2635.387","2015-BASE_RDTE-2015-AIRFORCE_V3B-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","4bcdfda1900714429ea61e9adf45ad7a3541ce8f4ff8761b6b4c7328bda42c08","0-7fb5ac852dc1b1f981eafd66f2f28f672131e54ce3edd4bf679368ecc6c1634d","0-c1ee7c01c21d4e2f344ac40e94c674158a0a4804ea4a6dd27925394facc7bd0f","root.record.ProgramElement.ProjectList.Project"
"Other Service Funding Adjustment","","29.896","28.977","28.977","","0.000","0.000","58.873","","2015-BASE_RDTE-2015-AIRFORCE_V3B-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","4bcdfda1900714429ea61e9adf45ad7a3541ce8f4ff8761b6b4c7328bda42c08","0-772e6175ae7199dcecfab915714b0c5d0dfb28cfc1a2fb56a084ea70d1255aae","1-4ad5ab5cadc854cef38ddb9febadfe4554c19f0e1bf66dd1216ceea1e5cd57a9","root.record.ProgramElement.ProjectList.Project"
"Other Service Program Funding Adjustment","","","28.169","28.169","","0.000","0.000","28.169","","2015-BASE_RDTE-2015-AIRFORCE_V3B-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","0-e078cb50ec88e3739521ab8dadc59c385e653fcb5ffcbf5e9d8efd8d4c479dda","0-93a0ab46496014768f7f51638e27b27ea83af7bda1e79dcfca2203230dc00c38","root.record.ProgramElement.ProjectList.Project"
"RDTE&E, AF 0604800F","1115.712","612.254","535.420","535.420","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","f73371937351d24771af704938b5d78e40e966b90dee7f1e6fe27ff5086195b9","0-8ff6ce81123b6e04acf4d3fd7e3039652c0ce5c3b64ab62bae3e987573c8867f","0-a826897b65a097565d16fee45864ce16061b35d6af4d695c72c7e29c598cd574","root.record.ProgramElement.ProjectList.Project"
"International Partner (SDD)","148.772","18.030","6.430","6.430","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","f73371937351d24771af704938b5d78e40e966b90dee7f1e6fe27ff5086195b9","1-2de23f050c2e6b9c13a3ef924e3c942d7002da15da0ec11b52c8ac07429833b3","0-a826897b65a097565d16fee45864ce16061b35d6af4d695c72c7e29c598cd574","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (Navy) 0604800N/2261","624.872","424.253","485.263","485.263","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","f73371937351d24771af704938b5d78e40e966b90dee7f1e6fe27ff5086195b9","2-ff06a89b6e188ed861e5284deab9e041820f9e203832c8eada9ca2f3cc2a7aa9","0-a826897b65a097565d16fee45864ce16061b35d6af4d695c72c7e29c598cd574","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (Navy) 0604800N/3352","","14.992","16.997","16.997","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","f73371937351d24771af704938b5d78e40e966b90dee7f1e6fe27ff5086195b9","0-eb91e5530060c0439895446491fc83da7946826f53c248d7d47b435694efee13","1-915ae7d85135c65772630c08fc91261f1b30376e723ce72673289a3d9678bb0a","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0604800F/65832","14.167","16.200","32.593","32.593","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","f73371937351d24771af704938b5d78e40e966b90dee7f1e6fe27ff5086195b9","1-b072fa7758dbacafadff6dbf4d2f3a8810b4609576cac93b79812c37eac68269","1-915ae7d85135c65772630c08fc91261f1b30376e723ce72673289a3d9678bb0a","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (Navy) 0604800N/3353","","","14.196","14.196","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","f73371937351d24771af704938b5d78e40e966b90dee7f1e6fe27ff5086195b9","0-7f07f9293149e217a610208df1c4fc1a5a223b43866eddc1f572ce879b926e57","2-0dd0c6d6ee9a0b9677690ebaab8416104defc852e0c3c27e7df3118763693121","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0207142F/675346","","3.000","28.051","28.051","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","f73371937351d24771af704938b5d78e40e966b90dee7f1e6fe27ff5086195b9","1-af801d4d9af7bb8a809a594d604a821941480f56cd09b406cf82229f36e3b89d","2-0dd0c6d6ee9a0b9677690ebaab8416104defc852e0c3c27e7df3118763693121","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0604800F","1115.712","612.254","535.420","535.420","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","26a5cc3e0e3f5e9dbe106c22fda100f6c16220d8b3b76677e6aad0f8dedc785d","0-91eb3cd24aee62bb3f4a242ea903dda0c3c4983aa2fec6d0d486b91f0c877cea","0-bdacd772a0984d03a736cb407019ad1d0b69c13aa1904c658db23e31aa2903c2","root.record.ProgramElement.ProjectList.Project"
"International Partner (SDD)","148.772","18.030","6.430","6.430","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","26a5cc3e0e3f5e9dbe106c22fda100f6c16220d8b3b76677e6aad0f8dedc785d","1-a81a2ca3fc5af9979870513ef610fb8980d668acda087aeefce3b83112906e18","0-bdacd772a0984d03a736cb407019ad1d0b69c13aa1904c658db23e31aa2903c2","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/2262","639.059","399.323","487.068","487.068","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","26a5cc3e0e3f5e9dbe106c22fda100f6c16220d8b3b76677e6aad0f8dedc785d","2-b7b26174945060b185e39a73c9f017c086a65e2375d977a3dac4fb58f0c81197","0-bdacd772a0984d03a736cb407019ad1d0b69c13aa1904c658db23e31aa2903c2","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/3350","","14.904","11.980","11.980","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","26a5cc3e0e3f5e9dbe106c22fda100f6c16220d8b3b76677e6aad0f8dedc785d","0-66312f676149521cc03d7bf7a73a9cc6035492e8bd6e6fcde1c134c466db33bd","2-e7ba8b2594c0ebbe1afbbe7338e066ceb0944f72dd442e78aacd8686f3ffc44f","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF  0604800F/65832","14.167","16.200","32.593","32.593","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","26a5cc3e0e3f5e9dbe106c22fda100f6c16220d8b3b76677e6aad0f8dedc785d","1-d5fb6edec48de3d66c6afc92ccf04f47021c628a8a8202c9e1bc4a138f3a5bd4","2-e7ba8b2594c0ebbe1afbbe7338e066ceb0944f72dd442e78aacd8686f3ffc44f","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/3351","","","13.973","13.973","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","26a5cc3e0e3f5e9dbe106c22fda100f6c16220d8b3b76677e6aad0f8dedc785d","0-c2139374c25fab922d6b3d621bf1171a25d1174322ed1e97fa4f32f48483725a","3-79b18b2942977576fd33ec4db601ad287e58c7bc3d97aa571929900cefdf892a","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0207142F/675346","","3.000","28.051","28.051","","","","","","2015-BASE_RDTE-2015-NAVY_BA5-RDTE_JustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_JustificationBook_Navy_PB_2015.xml","26a5cc3e0e3f5e9dbe106c22fda100f6c16220d8b3b76677e6aad0f8dedc785d","1-bb833f6459619f3fc76f9a7a0c8a971811d615766ca2de18e5d6365ca0a5782f","3-79b18b2942977576fd33ec4db601ad287e58c7bc3d97aa571929900cefdf892a","root.record.ProgramElement.ProjectList.Project"
"RDTE&E, AF 0604800F","1115.712","612.254","535.420","535.420","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","67a66f093fe65759f32380238f1ee7836e9a1472aba52a15a78a8fd7671d82ed","0-db52c2564109fb1bdd3d7d8ac1f3a4b5c54a856922c708d4d5bf7250a7cfbead","0-0c3cb365c4882731e4f4415fdf66d6bdc2e1c17a25bd1b50115e88ab08d8628d","root.record.ProgramElement.ProjectList.Project"
"International Partner (SDD)","148.772","18.030","6.430","6.430","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","67a66f093fe65759f32380238f1ee7836e9a1472aba52a15a78a8fd7671d82ed","1-baae001f541c8ab9e0e523d9da0294c8f9cba3536f22921cf9b0e91b2722d6e6","0-0c3cb365c4882731e4f4415fdf66d6bdc2e1c17a25bd1b50115e88ab08d8628d","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (Navy) 0604800N/2261","624.872","424.253","485.263","485.263","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","67a66f093fe65759f32380238f1ee7836e9a1472aba52a15a78a8fd7671d82ed","2-352647cb1955cac3363f7161e7b4307976256181b02dc68d7ddc9ac878bc1d6c","0-0c3cb365c4882731e4f4415fdf66d6bdc2e1c17a25bd1b50115e88ab08d8628d","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (Navy) 0604800N/3352","","14.992","16.997","16.997","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","67a66f093fe65759f32380238f1ee7836e9a1472aba52a15a78a8fd7671d82ed","0-0e06e2feee2969a289e987b70118f5cd26d214b00a21ebabdc6ab28608a13d85","1-92c7a19b15f7f93a9d35d150b85dc81ccce91c95496c014c42cfa2594c695f4e","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0604800F/65832","14.167","16.200","32.593","32.593","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","67a66f093fe65759f32380238f1ee7836e9a1472aba52a15a78a8fd7671d82ed","1-a469d3564a8913524e0ac0a86d93b4f35f126630dad3aefd071605b25c71079c","1-92c7a19b15f7f93a9d35d150b85dc81ccce91c95496c014c42cfa2594c695f4e","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (Navy) 0604800N/3353","","","14.196","14.196","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","67a66f093fe65759f32380238f1ee7836e9a1472aba52a15a78a8fd7671d82ed","0-1c1dd7b84db9dc9e29195bdda988fc3fa5d09d1cf14bfc8752d667292985a897","2-8669948653408b8c2828955a71f066d843d4f98ae2ec0efcc6c963ccefa77dae","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0207142F/675346","","3.000","28.051","28.051","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","67a66f093fe65759f32380238f1ee7836e9a1472aba52a15a78a8fd7671d82ed","1-d97c96b976c10ff63b9ffe61fac98fefded071342efeeda72b75940fc3a42a8c","2-8669948653408b8c2828955a71f066d843d4f98ae2ec0efcc6c963ccefa77dae","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF 0604800F","1115.712","612.254","535.420","535.420","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","832852cfb632db552660d98b8de54c6f75f360b2a685205f4f9fde2506bbcada","0-8a54f2389be5a0b1e21cc903a8b0200d292d5a83c31d553efc6b1dff83fbe09c","0-bf2834c20e37166904a1bb64dfb197ff6ac5bbee8da0aabca47023f94fe6c4ed","root.record.ProgramElement.ProjectList.Project"
"International Partner (SDD)","148.772","18.030","6.430","6.430","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","832852cfb632db552660d98b8de54c6f75f360b2a685205f4f9fde2506bbcada","1-b239bf74947f0f1957bb4d8cda5f803155612e51dbe449edc183d32d72349565","0-bf2834c20e37166904a1bb64dfb197ff6ac5bbee8da0aabca47023f94fe6c4ed","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/2262","639.059","399.323","487.068","487.068","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","832852cfb632db552660d98b8de54c6f75f360b2a685205f4f9fde2506bbcada","2-a9da55b7c7f84ff3f7abb8a76d2503656cd6e08b5ce889041d8a8bd36d530bb2","0-bf2834c20e37166904a1bb64dfb197ff6ac5bbee8da0aabca47023f94fe6c4ed","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/3350","","14.904","11.980","11.980","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","832852cfb632db552660d98b8de54c6f75f360b2a685205f4f9fde2506bbcada","0-65a8674428734ee0cd9d3b483eabbf2789c61f8a8e55062579cad569bd027618","2-792eeabcc98dfe9f5a52b1f0b6b98371785cb597cfe092c364d4174c8a5f3ac4","root.record.ProgramElement.ProjectList.Project"
"RDT&E,AF  0604800F/65832","14.167","16.200","32.593","32.593","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","832852cfb632db552660d98b8de54c6f75f360b2a685205f4f9fde2506bbcada","1-311017cff9123cec4b52c35350275ccc43e6f3c64ebff0c4d8795d941d3c35f9","2-792eeabcc98dfe9f5a52b1f0b6b98371785cb597cfe092c364d4174c8a5f3ac4","root.record.ProgramElement.ProjectList.Project"
"RDT&E,N (USMC) 0604800M/3351","","","13.973","13.973","","","","","","2015-BASE_RDTE-2015-NAVY_BA4-RDTE_MasterJustificationBook_Navy_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Navy_PB_2015.xml","832852cfb632db552660d98b8de54c6f75f360b2a685205f4f9fde2506bbcada","0-9a685a5ff5b5a1b0417e0464f03039527eab66e839e71c386a00dce6015b0a52","3-8d19e15a226c716eeb135f92373afc37752ea445cd44d367b1cbdacc8d8f87e0","root.record.ProgramElement.ProjectList.Project"
